NSW,PHN101,Central and Eastern Sydney,50–54,"19,546","46,354",42.2,2014-2015
Vic,PHN206,Western Victoria,60–64,"12,194","20,169",60.5,2015-2016
Vic,PHN206,Western Victoria,65–69,"11,591","18,668",62.1,2015-2016
Vic,PHN206,Western Victoria,70–74,"7,506","14,142",53.1,2015-2016
Vic,PHN206,Western Victoria,50–69,"46,976","81,958",57.3,2015-2016
Vic,PHN206,Western Victoria,50–74,"54,482","96,101",56.7,2015-2016
Qld,PHN301,Brisbane North,50–54,"15,106","30,694",49.2,2015-2016
Qld,PHN301,Brisbane North,55–59,"14,678","27,606",53.2,2015-2016
Qld,PHN301,Brisbane North,60–64,"14,086","24,749",56.9,2015-2016
Qld,PHN301,Brisbane North,65–69,"13,372","22,772",58.7,2015-2016
Qld,PHN301,Brisbane North,70–74,"9,108","16,555",55.0,2015-2016
Qld,PHN301,Brisbane North,50–69,"57,242","105,821",54.1,2015-2016
Qld,PHN301,Brisbane North,50–74,"66,350","122,376",54.2,2015-2016
Qld,PHN302,Brisbane South,50–54,"18,159","35,721",50.8,2015-2016
Qld,PHN302,Brisbane South,55–59,"17,908","32,381",55.3,2015-2016
Qld,PHN302,Brisbane South,60–64,"16,323","27,988",58.3,2015-2016
Qld,PHN302,Brisbane South,65–69,"14,407","24,283",59.3,2015-2016
Qld,PHN302,Brisbane South,70–74,"9,332","17,192",54.3,2015-2016
Qld,PHN302,Brisbane South,50–69,"66,797","120,373",55.5,2015-2016
Qld,PHN302,Brisbane South,50–74,"76,128","137,565",55.3,2015-2016
Qld,PHN303,Gold Coast,50–54,"9,372","19,640",47.7,2015-2016
Qld,PHN303,Gold Coast,55–59,"9,740","18,434",52.8,2015-2016
Qld,PHN303,Gold Coast,60–64,"9,509","16,447",57.8,2015-2016
Qld,PHN303,Gold Coast,65–69,"9,389","15,657",60.0,2015-2016
Qld,PHN303,Gold Coast,70–74,"6,516","11,754",55.4,2015-2016
Qld,PHN303,Gold Coast,50–69,"38,010","70,178",54.2,2015-2016
Qld,PHN303,Gold Coast,50–74,"44,526","81,932",54.3,2015-2016
Qld,PHN304,Darling Downs and West Moreton,50–54,"8,977","17,938",50.0,2015-2016
Qld,PHN304,Darling Downs and West Moreton,55–59,"9,353","16,970",55.1,2015-2016
Qld,PHN304,Darling Downs and West Moreton,60–64,"9,146","15,101",60.6,2015-2016
Qld,PHN304,Darling Downs and West Moreton,65–69,"8,329","13,709",60.8,2015-2016
Qld,PHN304,Darling Downs and West Moreton,70–74,"5,932","10,559",56.2,2015-2016
Qld,PHN304,Darling Downs and West Moreton,50–69,"35,805","63,718",56.2,2015-2016
Qld,PHN304,Darling Downs and West Moreton,50–74,"41,737","74,278",56.2,2015-2016
Qld,PHN305,Western Queensland,50–54,"1,217","2,211",55.0,2015-2016
Qld,PHN305,Western Queensland,55–59,"1,112","1,907",58.3,2015-2016
Qld,PHN305,Western Queensland,60–64,932,"1,507",61.8,2015-2016
Qld,PHN305,Western Queensland,65–69,675,"1,179",57.3,2015-2016
Qld,PHN305,Western Queensland,70–74,518,907,57.2,2015-2016
Qld,PHN305,Western Queensland,50–69,"3,936","6,804",57.8,2015-2016
Qld,PHN305,Western Queensland,50–74,"4,454","7,710",57.8,2015-2016
Qld,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",50–54,"15,044","30,405",49.5,2015-2016
Qld,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",55–59,"16,294","29,348",55.5,2015-2016
Qld,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",60–64,"16,485","27,192",60.6,2015-2016
Qld,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",65–69,"16,384","26,030",62.9,2015-2016
Qld,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",70–74,"11,706","20,216",57.9,2015-2016
Qld,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",50–69,"64,207","112,975",56.8,2015-2016
Qld,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",50–74,"75,913","133,191",57.0,2015-2016
Qld,PHN307,Northern Queensland,50–54,"13,228","23,500",56.3,2015-2016
Qld,PHN307,Northern Queensland,55–59,"13,474","21,733",62.0,2015-2016
Qld,PHN307,Northern Queensland,60–64,"11,862","18,307",64.8,2015-2016
Qld,PHN307,Northern Queensland,65–69,"10,021","15,255",65.7,2015-2016
Qld,PHN307,Northern Queensland,70–74,"6,659","10,978",60.7,2015-2016
Qld,PHN307,Northern Queensland,50–69,"48,585","78,796",61.7,2015-2016
Qld,PHN307,Northern Queensland,50–74,"55,243","89,773",61.5,2015-2016
WA,PHN501,Perth North,50–54,"18,526","34,249",54.1,2015-2016
WA,PHN501,Perth North,55–59,"17,564","31,118",56.4,2015-2016
WA,PHN501,Perth North,60–64,"16,862","27,009",62.4,2015-2016
WA,PHN501,Perth North,65–69,"14,910","23,570",63.3,2015-2016
WA,PHN501,Perth North,70–74,"9,324","16,771",55.6,2015-2016
WA,PHN501,Perth North,50–69,"67,862","115,945",58.5,2015-2016
WA,PHN501,Perth North,50–74,"77,187","132,717",58.2,2015-2016
WA,PHN502,Perth South,50–54,"15,468","30,478",50.8,2015-2016
WA,PHN502,Perth South,55–59,"15,339","28,101",54.6,2015-2016
WA,PHN502,Perth South,60–64,"14,924","25,186",59.3,2015-2016
WA,PHN502,Perth South,65–69,"13,573","21,650",62.7,2015-2016
WA,PHN502,Perth South,70–74,"8,651","15,774",54.8,2015-2016
WA,PHN502,Perth South,50–69,"59,304","105,415",56.3,2015-2016
WA,PHN502,Perth South,50–74,"67,955","121,189",56.1,2015-2016
WA,PHN503,Country WA,50–54,"8,445","18,132",46.6,2015-2016
WA,PHN503,Country WA,55–59,"8,943","17,324",51.6,2015-2016
WA,PHN503,Country WA,60–64,"8,446","14,904",56.7,2015-2016
WA,PHN503,Country WA,65–69,"7,427","12,386",60.0,2015-2016
WA,PHN503,Country WA,70–74,"4,752","8,821",53.9,2015-2016
WA,PHN503,Country WA,50–69,"33,261","62,746",53.0,2015-2016
WA,PHN503,Country WA,50–74,"38,012","71,567",53.1,2015-2016
SA,PHN401,Adelaide,50–54,"21,621","40,215",53.8,2015-2016
SA,PHN401,Adelaide,55–59,"22,760","38,966",58.4,2015-2016
SA,PHN401,Adelaide,60–64,"22,369","35,018",63.9,2015-2016
SA,PHN401,Adelaide,65–69,"20,809","32,251",64.5,2015-2016
SA,PHN401,Adelaide,70–74,"13,888","24,223",57.3,2015-2016
SA,PHN401,Adelaide,50–69,"87,559","146,449",59.8,2015-2016
SA,PHN401,Adelaide,50–74,"101,447","170,672",59.4,2015-2016
SA,PHN402,Country SA,50–54,"8,915","17,800",50.1,2015-2016
SA,PHN402,Country SA,55–59,"10,282","17,837",57.6,2015-2016
SA,PHN402,Country SA,60–64,"10,473","16,726",62.6,2015-2016
SA,PHN402,Country SA,65–69,"10,549","15,831",66.6,2015-2016
SA,PHN402,Country SA,70–74,"7,230","12,155",59.5,2015-2016
SA,PHN402,Country SA,50–69,"40,219","68,193",59.0,2015-2016
SA,PHN402,Country SA,50–74,"47,449","80,348",59.1,2015-2016
Tas,PHN601,Tasmania,50–54,"9,424","18,556",50.8,2015-2016
Tas,PHN601,Tasmania,55–59,"10,786","18,808",57.3,2015-2016
Tas,PHN601,Tasmania,60–64,"10,755","17,306",62.1,2015-2016
Tas,PHN601,Tasmania,65–69,"10,236","15,980",64.1,2015-2016
Tas,PHN601,Tasmania,70–74,"6,573","11,941",55.0,2015-2016
Tas,PHN601,Tasmania,50–69,"41,201","70,650",58.3,2015-2016
Tas,PHN601,Tasmania,50–74,"47,774","82,590",57.8,2015-2016
ACT,PHN801,Australian Capital Territory,50–54,"6,224","12,438",50.0,2015-2016
ACT,PHN801,Australian Capital Territory,55–59,"6,381","11,393",56.0,2015-2016
ACT,PHN801,Australian Capital Territory,60–64,"6,030","9,842",61.3,2015-2016
ACT,PHN801,Australian Capital Territory,65–69,"5,626","8,752",64.3,2015-2016
ACT,PHN801,Australian Capital Territory,70–74,"3,254","6,089",53.4,2015-2016
ACT,PHN801,Australian Capital Territory,50–69,"24,261","42,424",57.2,2015-2016
ACT,PHN801,Australian Capital Territory,50–74,"27,515","48,513",56.7,2015-2016
NT,PHN701,Northern Territory,50–54,"2,388","7,566",31.6,2015-2016
NT,PHN701,Northern Territory,55–59,"2,517","6,601",38.1,2015-2016
NT,PHN701,Northern Territory,60–64,"2,045","5,078",40.3,2015-2016
NT,PHN701,Northern Territory,65–69,"1,444","3,361",43.0,2015-2016
NT,PHN701,Northern Territory,70–74,620,"2,020",30.7,2015-2016
NT,PHN701,Northern Territory,50–69,"8,395","22,606",37.1,2015-2016
NT,PHN701,Northern Territory,50–74,"9,015","24,626",36.6,2015-2016
NSW,PHN101,Central and Eastern Sydney,50–54,"21,698","46,521",46.6,2016-2017
NSW,PHN101,Central and Eastern Sydney,55–59,"21,324","43,337",49.2,2016-2017
NSW,PHN101,Central and Eastern Sydney,60–64,"20,506","37,987",54.0,2016-2017
NSW,PHN101,Central and Eastern Sydney,65–69,"17,953","32,809",54.7,2016-2017
NSW,PHN101,Central and Eastern Sydney,70–74,"12,323","25,922",47.5,2016-2017
NSW,PHN101,Central and Eastern Sydney,50–69,"81,480","160,653",50.7,2016-2017
NSW,PHN101,Central and Eastern Sydney,50–74,"93,803","186,575",50.3,2016-2017
NSW,PHN102,Northern Sydney,50–54,"15,100","31,279",48.3,2016-2017
NSW,PHN102,Northern Sydney,55–59,"14,378","28,054",51.3,2016-2017
NSW,PHN102,Northern Sydney,60–64,"14,039","24,284",57.8,2016-2017
NSW,PHN102,Northern Sydney,65–69,"12,860","21,885",58.8,2016-2017
NSW,PHN102,Northern Sydney,70–74,"9,489","17,997",52.7,2016-2017
NSW,PHN102,Northern Sydney,50–69,"56,376","105,502",53.4,2016-2017
NSW,PHN102,Northern Sydney,50–74,"65,865","123,498",53.3,2016-2017
NSW,PHN103,Western Sydney,50–54,"12,758","27,992",45.6,2016-2017
NSW,PHN103,Western Sydney,55–59,"12,305","26,171",47.0,2016-2017
NSW,PHN103,Western Sydney,60–64,"11,766","22,564",52.1,2016-2017
NSW,PHN103,Western Sydney,65–69,"9,977","18,938",52.7,2016-2017
NSW,PHN103,Western Sydney,70–74,"6,506","13,800",47.1,2016-2017
NSW,PHN103,Western Sydney,50–69,"46,806","95,664",48.9,2016-2017
NSW,PHN103,Western Sydney,50–74,"53,312","109,463",48.7,2016-2017
NSW,PHN104,Nepean Blue Mountains,50–54,"5,587","12,107",46.1,2016-2017
NSW,PHN104,Nepean Blue Mountains,55–59,"5,869","12,442",47.2,2016-2017
NSW,PHN104,Nepean Blue Mountains,60–64,"5,695","10,700",53.2,2016-2017
NSW,PHN104,Nepean Blue Mountains,65–69,"5,128","9,505",53.9,2016-2017
NSW,PHN104,Nepean Blue Mountains,70–74,"3,300","6,921",47.7,2016-2017
NSW,PHN104,Nepean Blue Mountains,50–69,"22,279","44,753",49.8,2016-2017
NSW,PHN104,Nepean Blue Mountains,50–74,"25,579","51,674",49.5,2016-2017
NSW,PHN105,South Western Sydney,50–54,"12,870","30,936",41.6,2016-2017
NSW,PHN105,South Western Sydney,55–59,"13,787","29,710",46.4,2016-2017
NSW,PHN105,South Western Sydney,60–64,"13,015","25,578",50.9,2016-2017
NSW,PHN105,South Western Sydney,65–69,"10,921","21,247",51.4,2016-2017
NSW,PHN105,South Western Sydney,70–74,"6,530","15,363",42.5,2016-2017
NSW,PHN105,South Western Sydney,50–69,"50,593","107,470",47.1,2016-2017
NSW,PHN105,South Western Sydney,50–74,"57,123","122,833",46.5,2016-2017
NSW,PHN106,South Eastern NSW,50–54,"10,454","20,773",50.3,2016-2017
NSW,PHN106,South Eastern NSW,55–59,"12,240","21,767",56.2,2016-2017
NSW,PHN106,South Eastern NSW,60–64,"12,640","20,406",61.9,2016-2017
NSW,PHN106,South Eastern NSW,65–69,"11,852","18,579",63.8,2016-2017
NSW,PHN106,South Eastern NSW,70–74,"8,797","15,194",57.9,2016-2017
NSW,PHN106,South Eastern NSW,50–69,"47,186","81,524",57.9,2016-2017
NSW,PHN106,South Eastern NSW,50–74,"55,983","96,717",57.9,2016-2017
NSW,PHN107,Western NSW,50–54,"5,070","10,100",50.2,2016-2017
NSW,PHN107,Western NSW,55–59,"5,464","10,300",53.0,2016-2017
NSW,PHN107,Western NSW,60–64,"5,477","9,174",59.7,2016-2017
NSW,PHN107,Western NSW,65–69,"5,150","8,453",60.9,2016-2017
NSW,PHN107,Western NSW,70–74,"3,807","6,952",54.8,2016-2017
NSW,PHN107,Western NSW,50–69,"21,162","38,027",55.6,2016-2017
NSW,PHN107,Western NSW,50–74,"24,968","44,979",55.5,2016-2017
NSW,PHN108,Hunter New England and Central Coast,50–54,"21,979","41,095",53.5,2016-2017
NSW,PHN108,Hunter New England and Central Coast,55–59,"24,361","42,726",57.0,2016-2017
NSW,PHN108,Hunter New England and Central Coast,60–64,"25,297","39,149",64.6,2016-2017
NSW,PHN108,Hunter New England and Central Coast,65–69,"24,080","37,193",64.7,2016-2017
NSW,PHN108,Hunter New England and Central Coast,70–74,"18,616","30,905",60.2,2016-2017
NSW,PHN108,Hunter New England and Central Coast,50–69,"95,716","160,162",59.8,2016-2017
NSW,PHN108,Hunter New England and Central Coast,50–74,"114,332","191,067",59.8,2016-2017
NSW,PHN109,North Coast,50–54,"9,084","18,434",49.3,2016-2017
NSW,PHN109,North Coast,55–59,"11,136","20,595",54.1,2016-2017
NSW,PHN109,North Coast,60–64,"12,135","19,567",62.0,2016-2017
NSW,PHN109,North Coast,65–69,"11,646","18,172",64.1,2016-2017
NSW,PHN109,North Coast,70–74,"8,912","14,786",60.3,2016-2017
NSW,PHN109,North Coast,50–69,"44,001","76,767",57.3,2016-2017
NSW,PHN109,North Coast,50–74,"52,914","91,553",57.8,2016-2017
NSW,PHN110,Murrumbidgee,50–54,"3,960","7,729",51.2,2016-2017
NSW,PHN110,Murrumbidgee,55–59,"4,887","8,342",58.6,2016-2017
NSW,PHN110,Murrumbidgee,60–64,"4,731","7,462",63.4,2016-2017
NSW,PHN110,Murrumbidgee,65–69,"4,542","6,976",65.1,2016-2017
NSW,PHN110,Murrumbidgee,70–74,"3,646","5,722",63.7,2016-2017
NSW,PHN110,Murrumbidgee,50–69,"18,119","30,508",59.4,2016-2017
NSW,PHN110,Murrumbidgee,50–74,"21,765","36,230",60.1,2016-2017
Vic,PHN201,North Western Melbourne,50–54,"24,713","48,811",50.6,2016-2017
Vic,PHN201,North Western Melbourne,55–59,"22,062","44,746",49.3,2016-2017
Vic,PHN201,North Western Melbourne,60–64,"20,613","37,962",54.3,2016-2017
Vic,PHN201,North Western Melbourne,65–69,"17,765","31,820",55.8,2016-2017
Vic,PHN201,North Western Melbourne,70–74,"11,334","23,481",48.3,2016-2017
Vic,PHN201,North Western Melbourne,50–69,"85,153","163,338",52.1,2016-2017
Vic,PHN201,North Western Melbourne,50–74,"96,487","186,819",51.6,2016-2017
Vic,PHN202,Eastern Melbourne,50–54,"27,237","50,677",53.7,2016-2017
Vic,PHN202,Eastern Melbourne,55–59,"25,190","47,248",53.3,2016-2017
Vic,PHN202,Eastern Melbourne,60–64,"24,705","41,870",59.0,2016-2017
Vic,PHN202,Eastern Melbourne,65–69,"22,302","37,426",59.6,2016-2017
Vic,PHN202,Eastern Melbourne,70–74,"15,962","29,770",53.6,2016-2017
Vic,PHN202,Eastern Melbourne,50–69,"99,434","177,220",56.1,2016-2017
Vic,PHN202,Eastern Melbourne,50–74,"115,396","206,989",55.7,2016-2017
Vic,PHN203,South Eastern Melbourne,50–54,"23,807","48,303",49.3,2016-2017
Vic,PHN203,South Eastern Melbourne,55–59,"22,677","45,480",49.9,2016-2017
Vic,PHN203,South Eastern Melbourne,60–64,"21,730","39,715",54.7,2016-2017
Vic,PHN203,South Eastern Melbourne,65–69,"20,426","36,342",56.2,2016-2017
Vic,PHN203,South Eastern Melbourne,70–74,"14,337","28,547",50.2,2016-2017
Vic,PHN203,South Eastern Melbourne,50–69,"88,640","169,839",52.2,2016-2017
Vic,PHN203,South Eastern Melbourne,50–74,"102,978","198,386",51.9,2016-2017
Vic,PHN204,Gippsland,50–54,"4,963","9,522",52.1,2016-2017
Vic,PHN204,Gippsland,55–59,"5,544","10,401",53.3,2016-2017
Vic,PHN204,Gippsland,60–64,"6,154","10,170",60.5,2016-2017
Vic,PHN204,Gippsland,65–69,"6,153","9,813",62.7,2016-2017
Vic,PHN204,Gippsland,70–74,"4,269","7,594",56.2,2016-2017
Vic,PHN204,Gippsland,50–69,"22,815","39,905",57.2,2016-2017
Vic,PHN204,Gippsland,50–74,"27,083","47,499",57.0,2016-2017
Vic,PHN205,Murray,50–54,"10,443","20,564",50.8,2016-2017
Vic,PHN205,Murray,55–59,"11,242","21,466",52.4,2016-2017
Vic,PHN205,Murray,60–64,"11,928","20,051",59.5,2016-2017
Vic,PHN205,Murray,65–69,"11,473","18,557",61.8,2016-2017
Vic,PHN205,Murray,70–74,"8,297","14,533",57.1,2016-2017
Vic,PHN205,Murray,50–69,"45,086","80,637",55.9,2016-2017
Vic,PHN205,Murray,50–74,"53,383","95,170",56.1,2016-2017
Vic,PHN206,Western Victoria,50–54,"11,996","21,545",55.7,2016-2017
Vic,PHN206,Western Victoria,55–59,"12,213","21,978",55.6,2016-2017
Vic,PHN206,Western Victoria,60–64,"12,596","20,663",61.0,2016-2017
Vic,PHN206,Western Victoria,65–69,"12,203","19,221",63.5,2016-2017
Vic,PHN206,Western Victoria,70–74,"8,585","15,059",57.0,2016-2017
Vic,PHN206,Western Victoria,50–69,"49,009","83,406",58.8,2016-2017
Vic,PHN206,Western Victoria,50–74,"57,593","98,465",58.5,2016-2017
Qld,PHN301,Brisbane North,50–54,"14,938","30,855",48.4,2016-2017
Qld,PHN301,Brisbane North,55–59,"14,762","28,444",51.9,2016-2017
Qld,PHN301,Brisbane North,60–64,"14,071","25,047",56.2,2016-2017
Qld,PHN301,Brisbane North,65–69,"13,510","23,272",58.1,2016-2017
Qld,PHN301,Brisbane North,70–74,"9,848","17,876",55.1,2016-2017
Qld,PHN301,Brisbane North,50–69,"57,281","107,617",53.2,2016-2017
Qld,PHN301,Brisbane North,50–74,"67,129","125,493",53.5,2016-2017
Qld,PHN302,Brisbane South,50–54,"17,584","35,655",49.3,2016-2017
Qld,PHN302,Brisbane South,55–59,"18,101","33,140",54.6,2016-2017
Qld,PHN302,Brisbane South,60–64,"16,125","28,478",56.6,2016-2017
Qld,PHN302,Brisbane South,65–69,"14,564","24,881",58.5,2016-2017
Qld,PHN302,Brisbane South,70–74,"10,013","18,436",54.3,2016-2017
Qld,PHN302,Brisbane South,50–69,"66,375","122,153",54.3,2016-2017
Qld,PHN302,Brisbane South,50–74,"76,388","140,589",54.3,2016-2017
Qld,PHN303,Gold Coast,50–54,"9,318","19,792",47.1,2016-2017
Qld,PHN303,Gold Coast,55–59,"9,871","19,111",51.7,2016-2017
Qld,PHN303,Gold Coast,60–64,"9,430","16,850",56.0,2016-2017
Qld,PHN303,Gold Coast,65–69,"9,433","15,913",59.3,2016-2017
Qld,PHN303,Gold Coast,70–74,"7,084","12,683",55.9,2016-2017
Qld,PHN303,Gold Coast,50–69,"38,053","71,666",53.1,2016-2017
Qld,PHN303,Gold Coast,50–74,"45,136","84,349",53.5,2016-2017
Qld,PHN304,Darling Downs and West Moreton,50–54,"8,723","17,974",48.5,2016-2017
Qld,PHN304,Darling Downs and West Moreton,55–59,"9,552","17,454",54.7,2016-2017
Qld,PHN304,Darling Downs and West Moreton,60–64,"9,020","15,322",58.9,2016-2017
Qld,PHN304,Darling Downs and West Moreton,65–69,"8,447","14,007",60.3,2016-2017
Qld,PHN304,Darling Downs and West Moreton,70–74,"6,189","11,103",55.7,2016-2017
Qld,PHN304,Darling Downs and West Moreton,50–69,"35,743","64,756",55.2,2016-2017
Qld,PHN304,Darling Downs and West Moreton,50–74,"41,932","75,858",55.3,2016-2017
Qld,PHN305,Western Queensland,50–54,"1,143","2,147",53.2,2016-2017
Qld,PHN305,Western Queensland,55–59,"1,111","1,922",57.8,2016-2017
Qld,PHN305,Western Queensland,60–64,894,"1,518",58.9,2016-2017
Qld,PHN305,Western Queensland,65–69,685,"1,170",58.6,2016-2017
Qld,PHN305,Western Queensland,70–74,522,908,57.5,2016-2017
Qld,PHN305,Western Queensland,50–69,"3,834","6,757",56.7,2016-2017
Qld,PHN305,Western Queensland,50–74,"4,356","7,665",56.8,2016-2017
Qld,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",50–54,"14,491","29,853",48.5,2016-2017
Qld,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",55–59,"16,454","30,044",54.8,2016-2017
Qld,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",60–64,"16,704","27,723",60.3,2016-2017
Qld,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",65–69,"16,546","26,537",62.3,2016-2017
Qld,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",70–74,"12,461","21,438",58.1,2016-2017
Qld,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",50–69,"64,195","114,156",56.2,2016-2017
Qld,PHN306,"Central Queensland, Wide Bay, Sunshine Coast",50–74,"76,656","135,594",56.5,2016-2017
Qld,PHN307,Northern Queensland,50–54,"12,723","23,082",55.1,2016-2017
Qld,PHN307,Northern Queensland,55–59,"13,481","22,227",60.7,2016-2017
Qld,PHN307,Northern Queensland,60–64,"12,092","18,850",64.1,2016-2017
Qld,PHN307,Northern Queensland,65–69,"10,140","15,600",65.0,2016-2017
Qld,PHN307,Northern Queensland,70–74,"7,077","11,610",61.0,2016-2017
Qld,PHN307,Northern Queensland,50–69,"48,436","79,758",60.7,2016-2017
Qld,PHN307,Northern Queensland,50–74,"55,514","91,367",60.8,2016-2017
WA,PHN501,Perth North,50–54,"17,514","34,259",51.1,2016-2017
WA,PHN501,Perth North,55–59,"17,162","31,603",54.3,2016-2017
WA,PHN501,Perth North,60–64,"16,559","27,569",60.1,2016-2017
WA,PHN501,Perth North,65–69,"14,797","24,006",61.6,2016-2017
WA,PHN501,Perth North,70–74,"10,476","17,787",58.9,2016-2017
WA,PHN501,Perth North,50–69,"66,032","117,436",56.2,2016-2017
WA,PHN501,Perth North,50–74,"76,508","135,223",56.6,2016-2017
WA,PHN502,Perth South,50–54,"15,246","30,310",50.3,2016-2017
WA,PHN502,Perth South,55–59,"15,597","28,553",54.6,2016-2017
WA,PHN502,Perth South,60–64,"15,256","25,785",59.2,2016-2017
WA,PHN502,Perth South,65–69,"14,065","22,355",62.9,2016-2017
WA,PHN502,Perth South,70–74,"9,925","16,665",59.6,2016-2017
WA,PHN502,Perth South,50–69,"60,163","107,003",56.2,2016-2017
WA,PHN502,Perth South,50–74,"70,088","123,667",56.7,2016-2017
WA,PHN503,Country WA,50–54,"8,215","17,846",46.0,2016-2017
WA,PHN503,Country WA,55–59,"9,262","17,610",52.6,2016-2017
WA,PHN503,Country WA,60–64,"8,838","15,296",57.8,2016-2017
WA,PHN503,Country WA,65–69,"7,736","12,933",59.8,2016-2017
WA,PHN503,Country WA,70–74,"5,316","9,399",56.6,2016-2017
WA,PHN503,Country WA,50–69,"34,052","63,683",53.5,2016-2017
WA,PHN503,Country WA,50–74,"39,368","73,082",53.9,2016-2017
SA,PHN401,Adelaide,50–54,"21,444","39,803",53.9,2016-2017
SA,PHN401,Adelaide,55–59,"23,116","39,259",58.9,2016-2017
SA,PHN401,Adelaide,60–64,"22,686","35,441",64.0,2016-2017
SA,PHN401,Adelaide,65–69,"21,385","32,648",65.5,2016-2017
SA,PHN401,Adelaide,70–74,"14,945","25,748",58.0,2016-2017
SA,PHN401,Adelaide,50–69,"88,631","147,150",60.2,2016-2017
SA,PHN401,Adelaide,50–74,"103,576","172,898",59.9,2016-2017
SA,PHN402,Country SA,50–54,"8,937","17,478",51.1,2016-2017
SA,PHN402,Country SA,55–59,"10,547","18,247",57.8,2016-2017
SA,PHN402,Country SA,60–64,"10,682","16,957",63.0,2016-2017
SA,PHN402,Country SA,65–69,"10,736","16,115",66.6,2016-2017
SA,PHN402,Country SA,70–74,"7,851","12,984",60.5,2016-2017
SA,PHN402,Country SA,50–69,"40,901","68,796",59.5,2016-2017
SA,PHN402,Country SA,50–74,"48,752","81,780",59.6,2016-2017
Tas,PHN601,Tasmania,50–54,"9,480","18,100",52.4,2016-2017
Tas,PHN601,Tasmania,55–59,"11,011","19,230",57.3,2016-2017
Tas,PHN601,Tasmania,60–64,"11,028","17,689",62.3,2016-2017
Tas,PHN601,Tasmania,65–69,"10,438","16,435",63.5,2016-2017
Tas,PHN601,Tasmania,70–74,"7,652","12,725",60.1,2016-2017
Tas,PHN601,Tasmania,50–69,"41,957","71,453",58.7,2016-2017
Tas,PHN601,Tasmania,50–74,"49,609","84,178",58.9,2016-2017
ACT,PHN801,Australian Capital Territory,50–54,"6,216","12,470",49.8,2016-2017
ACT,PHN801,Australian Capital Territory,55–59,"6,365","11,675",54.5,2016-2017
ACT,PHN801,Australian Capital Territory,60–64,"6,055","10,078",60.1,2016-2017
ACT,PHN801,Australian Capital Territory,65–69,"5,708","9,012",63.3,2016-2017
ACT,PHN801,Australian Capital Territory,70–74,"3,738","6,628",56.4,2016-2017
ACT,PHN801,Australian Capital Territory,50–69,"24,344","43,235",56.3,2016-2017
ACT,PHN801,Australian Capital Territory,50–74,"28,082","49,863",56.3,2016-2017
NT,PHN701,Northern Territory,50–54,"2,453","7,482",32.8,2016-2017
NT,PHN701,Northern Territory,55–59,"2,654","6,626",40.0,2016-2017
NT,PHN701,Northern Territory,60–64,"2,142","5,133",41.7,2016-2017
NT,PHN701,Northern Territory,65–69,"1,563","3,521",44.4,2016-2017
NT,PHN701,Northern Territory,70–74,716,"2,109",33.9,2016-2017
NT,PHN701,Northern Territory,50–69,"8,812","22,761",38.7,2016-2017
